days,close_0,ret_0,volume_0,close_1,ret_1,volume_1,close_2,ret_2,volume_2,close_3,ret_3,volume_3,close_4,ret_4,volume_4,close_5,ret_5,volume_5,close_6,ret_6,volume_6,close_7,ret_7,volume_7
11006,61.45942321303485,-0.2431402763329897,905.0,-15.307452517950802,0.34699572767466197,1230.0,94.76192299491615,-1.580125413916363,2919.0,-16.158146017111772,0.43806014726118725,2527.0,5.384912074990241,0.19525493175048184,508.0,7.768358755553953,0.3300283131444481,1599.0,86.40672740259923,0.7031017967781041,1540.0,6.306615474851346,-0.45674652464104576,1297.0
11007,63.703442689354546,2.244019476319691,788.0,-15.2083106113331,0.09914190661770154,892.0,97.55289437545615,2.7909713805400047,2597.0,-16.108080908974152,0.05006510813762115,1582.0,6.320073726730992,0.9351616517407507,396.0,7.666811582278738,-0.10154717327521479,1468.0,88.24545451834912,1.8387271157498841,1295.0,5.937704820333578,-0.3689106545177677,1012.0
11008,64.56545852865534,0.8620158393007928,713.0,-14.509362911591456,0.698947699741645,1206.0,99.01474762580817,1.4618532503520199,2767.0,-15.100543286444147,1.007537622530006,1931.0,5.867909053430185,-0.4521646733008071,472.0,7.895292722147971,0.22848113986923327,1290.0,88.93567394013061,0.6902194217814929,1212.0,5.691764383988399,-0.24594043634517848,1196.0
11011,62.81680046202643,-1.748658066628916,421.0,-14.504406667199135,0.004956244392320963,954.0,97.22562473177898,-1.7891228940291883,2642.0,-15.30705827665821,-0.20651499021406305,1705.0,3.6173418876025973,-2.2505671658275874,409.0,7.4891040290471125,-0.40618869310085914,1395.0,88.1073461011187,-0.8283278390119134,1134.0,5.410689599593909,-0.2810747843944897,1237.0
11012,61.94571035558257,-0.8710901064438579,472.0,-14.028527784603671,0.4758788825954631,967.0,97.13383063893826,-0.0917940928407123,2757.0,-14.731321469254315,0.575736807403896,1432.0,4.4600213246435825,0.8426794370409855,364.0,10.027783360927483,2.5386793318803695,1963.0,88.15954512967416,0.052199028555461234,1268.0,7.536317656577237,2.125628056983328,1714.0
11013,62.28473341109609,0.3390230555135242,381.0,-14.17723969904293,-0.14871191443925888,1038.0,97.8535049459731,0.7196743070348315,2697.0,-15.056737510441604,-0.3254160411872891,1693.0,4.706660164799815,0.24663884015623277,373.0,10.76400036717279,0.7362170062453072,2589.0,88.44535316255138,0.2858080328772287,1169.0,7.220108524133437,-0.3162091324438009,1720.0
11014,61.670609152856066,-0.6141242582400255,410.0,-13.850072730886726,0.3271669681562043,942.0,97.19208756602845,-0.6614173799446554,2556.0,-14.831451685529556,0.2252858249120468,1718.0,5.7548654349853745,1.0482052701855598,406.0,11.754085306606134,0.9900849394333442,1662.0,87.97286765805764,-0.47248550449374604,1320.0,7.88766113707035,0.667552612936913,1349.0
11015,61.49829033548206,-0.17231881737400662,467.0,-14.44987852401067,-0.5998057931239433,400.0,96.35572702154032,-0.8363605444881238,2451.0,-15.65750687191431,-0.8260551863847533,1572.0,4.418913217871138,-1.3359522171142364,493.0,11.474830580099294,-0.2792547265068407,1323.0,87.0711820743875,-0.901685583670137,1364.0,8.274138965612774,0.3864778285424233,1650.0
11019,63.85934611133758,2.361055775855519,603.0,-14.142540315372923,0.3073382086377466,304.0,98.05571052513207,1.6999835035917568,2391.0,-15.156865339481095,0.5006415324332136,1896.0,5.0971651280615635,0.6782519101904254,429.0,10.916321127085613,-0.5585094530136814,1490.0,88.08421106574593,1.0130289913584436,1273.0,8.045765703292252,-0.22837326232052288,1353.0
11020,68.00707039164423,4.147724280306656,866.0,-14.013655269477535,0.1288850458953881,967.0,100.70272463443963,2.6470141093075563,2589.0,-15.044221233407198,0.11264410607389813,1736.0,5.333528166584489,0.23636303852292553,363.0,10.510132433984754,-0.40618869310085914,1721.0,89.83339881865149,1.7491877529055602,1160.0,7.729556570848452,-0.3162091324438009,1407.0
11021,68.19493474002077,0.1878643483765414,718.0,-14.068183412666,-0.054528143188465196,851.0,101.66070157798714,0.9579769435475088,2755.0,-15.031707343608542,0.012513889798655831,1171.0,5.497950793195834,0.16442262661134535,465.0,10.738613573853987,0.22848113986923327,1340.0,89.87370766514996,0.04030884649847624,1143.0,7.237675698158094,-0.49188087269035696,1070.0
11022,68.6181698941699,0.42323515414912904,442.0,-14.494492287439906,-0.42630887477390583,1057.0,101.32010670731168,-0.34059487067545424,2267.0,-15.463508158734651,-0.43180081512610985,1699.0,5.086889326428255,-0.41106146676757815,367.0,8.326868208567635,-2.411745365286351,2288.0,89.49043079252067,-0.3832768726292976,1298.0,5.393122425569256,-1.8445532725888385,1637.0
11025,68.5469135030167,-0.07125639115320408,670.0,-14.246638466382946,0.2478538210569604,843.0,102.35177750004117,1.0316707927294892,2731.0,-15.169381616515501,0.29412654221915063,1256.0,5.189657143239757,0.1027678168115019,515.0,9.443887114594999,1.1170189060273628,2092.0,89.94937246005806,0.4589416675373839,1778.0,6.37688417094997,0.9837617453807139,1379.0
11026,69.31737611543397,0.7704626124172763,457.0,-14.32595161348219,-0.07931314709924386,760.0,102.41268051037098,0.06090301032980969,2600.0,-15.150608394581768,0.0187732219337332,981.0,4.9327425014502175,-0.25691464178954004,444.0,11.550990960055705,2.1071038454607067,1835.0,89.75971840962266,-0.18965405043539624,1559.0,7.553884830601896,1.1770006596519256,1457.0
11027,65.58381931201511,-3.7335568034188618,956.0,-14.206982838320616,0.11896877516157232,1069.0,99.08050322527124,-3.3321772850997387,4411.0,-15.213187392518046,-0.06257899793627698,1032.0,3.7714936128198486,-1.161248888630369,193.0,11.72869851328733,0.17770755323162588,1769.0,86.49362898421381,-3.2660894254088544,2533.0,7.062003957911539,-0.49188087269035696,1155.0
11028,66.97964193102312,1.3958226190080103,617.0,-14.459792903769898,-0.25281006544928136,994.0,99.86495916627705,0.7844559410057981,3780.0,-15.388412883763971,-0.17522549124592457,315.0,4.007851751103559,0.2363581382837108,559.0,11.779472099924938,0.05077358663760739,1995.0,87.70324930997577,1.2096203257619584,1776.0,6.271481126802037,-0.7905228311095023,1394.0
11029,65.79760166523819,-1.182040265784937,561.0,-14.529191671109913,-0.06939876734001502,993.0,97.42764930850137,-2.4373098577756753,2988.0,-15.169381616515503,0.21903126724846836,59.0,3.8125968193530775,-0.19525493175048184,332.0,13.048811765865123,1.2693396659401848,2209.0,85.28664643968159,-2.4166028702941786,1687.0,7.3957802643799955,1.1242991375779587,1282.0
11032,68.6311256016523,2.833523936414117,557.0,-13.859987110645955,0.6692045604639584,1005.0,100.28304893730282,2.8553996288014436,2692.0,-15.169381616515503,0.0,1758.0,3.5762386810693667,-0.2363581382837108,330.0,13.277292905734356,0.22848113986923327,1731.0,87.25654468869378,1.969898249012186,1380.0,6.552555911196526,-0.8432243531834691,1189.0
11033,69.76091469519514,1.1297890935428436,791.0,-13.260181317522012,0.5998057931239433,1120.0,102.11197512905393,1.8289261917511048,2781.0,-14.18061960315498,0.9887620133605232,1788.0,3.1035175042627303,-0.47272117680663633,262.0,12.642623072764264,-0.6346698329700924,1388.0,88.9895346901947,1.7329900015009294,1400.0,6.113376560580136,-0.43917935061639013,999.0
11034,75.9177159883614,6.15680129316625,1432.0,-12.799173059078099,0.46100825844391335,1084.0,101.63757636192221,-0.4743987671317188,2865.0,-13.554820074849212,0.6257995283057677,1754.0,3.915364636164579,0.811847131901849,188.0,13.556547632241198,0.9139245594769331,1660.0,89.11706778267838,0.1275330924836721,1235.0,6.3593169969253145,0.24594043634517848,1644.0
11035,75.58517078658907,-0.33254520177232383,644.0,-12.53149047850268,0.2676825805754181,921.0,103.03667348176032,1.3990971198381017,2769.0,-13.317015585667011,0.23780448918220154,1270.0,3.6584499943750393,-0.25691464178954004,231.0,13.353453285690769,-0.20309434655042957,1715.0,90.4905774088825,1.3735096262041322,1239.0,5.603928513865124,-0.755388483060191,1407.0
11036,77.12394112009771,1.5387703335086396,534.0,-12.224152269864934,0.3073382086377466,968.0,103.41681307524827,0.3801395934879601,2578.0,-13.004115821514128,0.31289976415288384,1208.0,5.158824838100621,1.5003748437255817,239.0,13.201132525777947,-0.15232075991282218,1710.0,90.98916646095861,0.4985890520761093,1239.0,5.867436124234958,0.2635076103698341,1672.0
11039,76.90411584532765,-0.21982527477005287,432.0,-11.66895834919564,0.555193920669294,966.0,104.2205069895142,0.8036939142659361,3251.0,-12.240639633065651,0.7634761884484763,1084.0,5.980947771635777,0.8221229335351563,188.0,14.749726918224972,1.5485943924470256,2115.0,91.93942109901485,0.9502546380562338,1180.0,6.886332217664983,1.018896093430025,2189.0
11040,76.49815277119448,-0.40596307413317156,310.0,-11.475632671327144,0.19332567786849522,1243.0,104.15043318906397,-0.0700738004502339,3328.0,-11.908966646979035,0.331672986086617,1604.0,7.101093453732917,1.12014568209714,183.0,13.988123118660862,-0.761603799564111,3087.0,91.79535952414668,-0.14406157486817836,1160.0,6.447152867048593,-0.43917935061639013,2646.0
11041,77.01078626090121,0.5126334897067325,395.0,-11.317006377128656,0.15862629419848773,1105.0,103.8696725524261,-0.28076063663787443,4094.0,-11.671162157796834,0.23780448918220154,1456.0,8.169855227424305,1.068761773691389,175.0,11.779472099924941,-2.2086510187359214,2257.0,91.75075117490982,-0.04460834923685684,1228.0,5.463391121667879,-0.9837617453807139,2101.0
11042,77.03281623552668,0.02202997462546576,329.0,-11.53511705890793,-0.21811068177927387,919.0,104.5676351862341,0.697962633808,4144.0,-11.877677148010896,-0.20651499021406305,1344.0,8.210958433957535,0.04110320653322897,191.0,12.439528726213837,0.6600566262888962,2062.0,91.96551657998796,0.2147654050781332,1166.0,5.322853729470634,-0.14053739219724484,1698.0
11043,77.38781316435524,0.35499692882854933,298.0,-10.925396886024759,0.6097201728831722,1161.0,105.21502918692507,0.6473940006909616,2815.0,-11.070395183559876,0.8072819644510201,1897.0,8.508981182519518,0.29802274856198374,309.0,12.211047586344604,-0.22848113986923327,932.0,92.57512637538177,0.6096097953938057,1050.0,5.551226991791157,0.22837326232052288,1380.0
11047,78.1561208854466,0.7683077210913632,394.0,-10.63788743690547,0.2875094491192889,1455.0,104.91555634600952,-0.2994728409155445,2931.0,-10.49466076339173,0.5757344201681465,3364.0,9.45442353613279,0.9454423536132727,222.0,13.581934425560004,1.3708868392153997,1155.0,92.50111523537306,-0.07401114000870913,1285.0,7.009302435837572,1.4580754440464152,1070.0
11048,78.43294863718653,0.2768277517399239,372.0,-10.097566031362312,0.5403214055431572,810.0,104.26190483251082,-0.6536515134986948,2764.0,-9.875120567221039,0.6195401961706902,2432.0,9.207784695976557,-0.24663884015623277,298.0,13.658094805516415,0.07616037995641109,959.0,92.45948346495508,-0.04163177041797796,1201.0,6.06067503850617,-0.9486273973314027,750.0
11049,77.95313934838002,-0.4798092888065097,390.0,-10.404904240000059,-0.3073382086377466,319.0,103.71292444234147,-0.5489803901693416,2467.0,-10.131695891101224,-0.2565753238801853,2225.0,10.862311264919391,1.6545265689428346,242.0,13.378840079009574,-0.2792547265068407,975.0,91.88589107993064,-0.5735923850244448,1217.0,7.360645916330684,1.2999708778245147,1208.0
11050,77.25954770635043,-0.6935916420295832,507.0,-11.03940941679401,-0.6345051767939509,247.0,103.21222860692271,-0.5006958354187623,2558.0,-10.770011696441397,-0.638315805340173,2787.0,14.428274144355386,3.5659628794359945,264.0,12.617236279445464,-0.761603799564111,1608.0,91.64601432020977,-0.23987675972087014,1230.0,6.5349887371718705,-0.8256571791588134,1106.0
11053,75.69357434105778,-1.5659733652926426,476.0,-9.924067222037689,1.1153421947563218,1222.0,100.06098480510111,-3.151243801821595,2461.0,-9.311900036851549,1.458111659589849,1653.0,15.712842453063871,1.2845683087084854,372.0,13.455000458965987,0.837764179520522,1111.0,90.6478520897272,-0.9981622304825797,1503.0,7.466048960478617,0.9310602233067471,564.0
11054,75.95183180608082,0.25825746502303415,580.0,-9.834841586153804,0.08922563588388578,1379.0,99.8047629273663,-0.256221877734822,2853.0,-9.23054304251004,0.0813569943415091,1779.0,16.432197569787526,0.7193551167236544,265.0,13.734255185472827,0.2792547265068407,1066.0,90.80876481135049,0.1609127216232948,1599.0,7.589019178651206,0.12297021817258924,523.0
11055,77.00171858363989,1.0498867775590648,434.0,-9.066493228097556,0.7683483580562468,1183.0,100.75338807835679,0.9486251509904973,2234.0,-8.18545897611257,1.0450840663974723,1387.0,18.764976048920786,2.33277847913326,46791.0,14.292764638486508,0.5585094530136814,1378.0,92.26453771884168,1.4557729074911965,1527.0,8.60791527208123,1.018896093430025,499.0
11056,74.24592889212018,-2.755789691519712,636.0,-8.912825069265976,0.15366815883157983,1233.0,96.57090444198806,-4.182483636368733,2426.0,-8.285589192387812,-0.1001302162752423,603.0,18.0456111317187,-0.7193649172020838,10442.0,13.835802358748042,-0.45696227973846654,1016.0,89.08964937778579,-3.174888341055888,1663.0,8.01063135524294,-0.5972839168382906,284.0
11057,74.4834611791004,0.23753228698023132,725.0,-9.919110977645367,-1.0062859083793916,1142.0,97.28696731945479,0.7160628774667321,2242.0,-8.754938838617138,-0.46934964622932573,10.0,14.520761259294364,-3.524849872424336,1484.0,13.911962738704453,0.07616037995641109,169.0,88.48863052125948,-0.6010188565263097,1657.0,6.8336306955910135,-1.1770006596519256,31.0
11060,76.41177919135124,1.9283180122508343,489.0,-10.345419852419273,-0.42630887477390583,1103.0,100.58357331618329,3.296605996728507,1928.0,-8.867582944691035,-0.11264410607389813,1740.0,15.034590542873444,0.5138292835790801,836.0,13.099585352502736,-0.8123773862017183,52.0,91.48444820323598,2.9958176819765057,1299.0,6.043107864481511,-0.7905228311095023,8.0
11061,76.1669057761231,-0.24487341522814302,395.0,-10.786599351344728,-0.44117949892545566,1121.0,98.61537005906007,-1.968203257123224,1878.0,-10.90142902444903,-2.0338460797579954,1952.0,17.336536716867567,2.3019461739941236,651.0,14.445085398399332,1.345500045896596,64.0,90.44266981645617,-1.0417783867798103,1406.0,7.4133474384046485,1.3702395739231372,5.0
11062,74.04510883626124,-2.121796939861865,516.0,-10.028167264022297,0.7584320873224311,1124.0,95.29131202611582,-3.3240580329442504,2099.0,-10.044084339096138,0.8573446853528918,1818.0,15.723113354457961,-1.6134233624096055,545.0,13.378840079009576,-1.0662453193897552,30.0,88.7717927062977,-1.6708771101584705,1568.0,6.622824607295146,-0.7905228311095023,4.0
11063,75.01164019980968,0.9665313635484407,737.0,-8.76411126385213,1.2640560001701677,1678.0,93.35549958597808,-1.9358124401377408,2985.0,-8.373200744392898,1.6708835947032399,3482.0,12.393513513544892,-3.329599840913069,718.0,12.972651385908717,-0.40618869310085914,17.0,87.0784500893355,-1.693342616962204,1827.0,6.464720041073246,-0.15810456622190044,12.0
